mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
249.4188240369161,0.3324273683974834,8.248432954152426,0.13793684973272705,True,balanced,gini,5,sqrt,2,5,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1750}",0.7956542056074767,0.7946165708677976,0.7945231085564746,0.7949312950105828,0.0005125970472248211,72
285.0438913504283,0.10618759206571801,8.738177220026651,0.16044107736663468,True,balanced,gini,5,sqrt,2,5,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",0.7963084112149532,0.7957848497593345,0.7944763774008131,0.7955232127917004,0.0007704662662582115,58
214.2434332370758,0.48805148705588197,6.6003367106119795,0.1327710658280434,True,balanced,gini,5,sqrt,2,10,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",0.7966355140186916,0.7954110005140427,0.7942427216225058,0.7954297453850799,0.0009769433250207324,60
248.37905383110046,0.3640619984035075,7.64502477645874,0.04230244072501727,True,balanced,gini,5,sqrt,2,10,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1750}",0.7959345794392524,0.7938221412215524,0.7935417542875836,0.794432824982796,0.001068052446839523,80
282.68652598063153,1.8016446428665598,9.318842967351278,0.15765078080245468,True,balanced,gini,5,sqrt,2,10,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000}",0.7958878504672897,0.794663302023459,0.7951306135800739,0.7952272553569409,0.0005045687581813787,63
213.174978017807,0.3114461182197893,7.279610872268677,0.4759052683206637,True,balanced,gini,5,sqrt,2,20,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1500}",0.7955607476635514,0.7946165708677976,0.7940090658441983,0.794728794791849,0.0006384224170954165,78
249.37391344706217,0.49602004437885183,7.836608012517293,0.13409942545384335,True,balanced,gini,5,sqrt,2,20,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1750}",0.7957943925233645,0.7942894527781672,0.7941492593111827,0.7947443682042382,0.000744681970201073,77
284.03427680333454,1.0397521405836558,8.89002283414205,0.3329402440222713,True,balanced,gini,5,sqrt,2,20,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 2000}",0.7962149532710281,0.7954577316697042,0.7948034954904435,0.7954920601437253,0.0005767362769294485,59
217.09992488225302,0.2651471479216686,6.742247660954793,0.03236978896945623,True,balanced,gini,5,sqrt,4,5,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",0.7965887850467289,0.7943361839338287,0.7948969578017664,0.795273975594108,0.0009574827257855109,62
254.08528939882913,0.5026735935000711,8.221433162689209,0.11528187362284106,True,balanced,gini,5,sqrt,4,5,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1750}",0.795607476635514,0.7941492593111827,0.7951773447357353,0.7949780268941441,0.0006117707319616934,70
